,id,prism_ppt,prism_tmean,prism_tmin,prism_tmax,prism_tdmean,prism_vpdmin,prism_vpdmax,pml_GPP,pml_Ec,pml_Es,pml_Ei,pml_qc,landsat_GPP,landsat_QC,landsat_qaGpp,modis_ET,modis_LE,modis_PET,modis_PLE,modis_ET_QC,modis_NDVI,modis_EVI,modis_DetailedQA,modis_sur_refl_b01,modis_sur_refl_b02,modis_sur_refl_b03,modis_sur_refl_b07,modis_ViewZenith,modis_SolarZenith,modis_RelativeAzimuth,modis_DayOfYear,modis_SummaryQA,modis_Gpp_x,modis_PsnNet_x,modis_Psn_QC_x,modis_Gpp_y,modis_PsnNet_y,modis_Psn_QC_y,modis_NDSI_Snow_Cover_Basic_QA,modis_NDSI_Snow_Cover_Algorithm_Flags_QA,modis_NDSI,modis_orbit_pnt,modis_granule_pnt,modis_NDSI_Snow_Cover_Class,modis_Snow_Albedo_Daily_Tile_Class,modis_NDSI_Snow_Cover,modis_Snow_Albedo_Daily_Tile,q_cfs,q_m3day,q_m,q_mm
101,1988-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,7585.386576040781,0.0004524407641836,0.4524407641836169
102,1988-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,7585.386576040781,0.0004524407641836,0.4524407641836169
103,1988-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,7585.386576040781,0.0004524407641836,0.4524407641836169
104,1988-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,7585.386576040781,0.0004524407641836,0.4524407641836169
105,1988-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,7830.076465590484,0.0004670356275443,0.4670356275443788
106,1988-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,14681.393372982157,0.0008756918016457,0.8756918016457101
107,1988-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,11745.114698385723,0.0007005534413165,0.7005534413165682
108,1988-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,10276.97536108751,0.0006129842611519,0.6129842611519972
109,1988-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,10521.665250637212,0.0006275791245127,0.627579124512759
110,1988-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,12234.49447748513,0.000729743168038,0.7297431680380918
